#miRNA	read_count	precursor	total	seq	seq(norm)
hsa-miR-614	0.00	hsa-mir-614	0.00	0	0
hsa-miR-615-5p	80.00	hsa-mir-615	80.00	80.00	4.88
hsa-miR-615-3p	3261.00	hsa-mir-615	3261.00	3261.00	198.90
hsa-miR-616-5p	132.00	hsa-mir-616	132.00	132.00	8.05
hsa-miR-616-3p	4.00	hsa-mir-616	4.00	4.00	0.24
hsa-miR-6165	0.00	hsa-mir-6165	0.00	0	0
hsa-miR-617	0.00	hsa-mir-617	0.00	0	0
hsa-miR-618	1.00	hsa-mir-618	1.00	1.00	0.06
hsa-miR-619-5p	92.00	hsa-mir-619	92.00	92.00	5.61
hsa-miR-619-3p	0.00	hsa-mir-619	0.00	0	0
hsa-miR-620	0.00	hsa-mir-620	0.00	0	0
hsa-miR-621	0.00	hsa-mir-621	0.00	0	0
hsa-miR-622	0.00	hsa-mir-622	0.00	0	0
hsa-miR-623	0.00	hsa-mir-623	0.00	0	0
hsa-miR-624-5p	18.00	hsa-mir-624	18.00	18.00	1.10
hsa-miR-624-3p	13.00	hsa-mir-624	13.00	13.00	0.79
hsa-miR-625-5p	197.00	hsa-mir-625	197.00	197.00	12.02
hsa-miR-625-3p	277.00	hsa-mir-625	277.00	277.00	16.89
hsa-miR-626	0.00	hsa-mir-626	0.00	0	0
hsa-miR-627-5p	45.00	hsa-mir-627	45.00	45.00	2.74
hsa-miR-627-3p	72.00	hsa-mir-627	72.00	72.00	4.39
hsa-miR-628-5p	352.00	hsa-mir-628	352.00	352.00	21.47
hsa-miR-628-3p	243.00	hsa-mir-628	243.00	243.00	14.82
hsa-miR-629-5p	275.00	hsa-mir-629	275.00	275.00	16.77
hsa-miR-629-3p	42.00	hsa-mir-629	42.00	42.00	2.56
hsa-miR-630	0.00	hsa-mir-630	0.00	0	0
hsa-miR-631	0.00	hsa-mir-631	0.00	0	0
hsa-miR-632	0.00	hsa-mir-632	0.00	0	0
hsa-miR-633	0.00	hsa-mir-633	0.00	0	0
hsa-miR-634	0.00	hsa-mir-634	0.00	0	0
hsa-miR-635	0.00	hsa-mir-635	0.00	0	0
hsa-miR-636	43.00	hsa-mir-636	43.00	43.00	2.62
hsa-miR-637	0.00	hsa-mir-637	0.00	0	0
hsa-miR-638	0.00	hsa-mir-638	0.00	0	0
hsa-miR-639	0.00	hsa-mir-639	0.00	0	0
hsa-miR-640	1.00	hsa-mir-640	1.00	1.00	0.06
hsa-miR-641	457.00	hsa-mir-641	457.00	457.00	27.87
hsa-miR-642a-5p	4.00	hsa-mir-642a	4.00	4.00	0.24
hsa-miR-642a-3p	7.00	hsa-mir-642a	7.00	7.00	0.43
hsa-miR-642b-5p	0.00	hsa-mir-642b	0.00	0	0
hsa-miR-642b-3p	0.00	hsa-mir-642b	0.00	0	0
hsa-miR-643	24.00	hsa-mir-643	24.00	24.00	1.46
hsa-miR-644a	0.00	hsa-mir-644a	0.00	0	0
hsa-miR-645	0.00	hsa-mir-645	0.00	0	0
hsa-miR-646	0.00	hsa-mir-646	0.00	0	0
hsa-miR-647	0.00	hsa-mir-647	0.00	0	0
hsa-miR-648	0.00	hsa-mir-648	0.00	0	0
hsa-miR-649	0.00	hsa-mir-649	0.00	0	0
hsa-miR-6499-5p	0.00	hsa-mir-6499	0.00	0	0
hsa-miR-6499-3p	0.00	hsa-mir-6499	0.00	0	0
hsa-miR-650	0.00	hsa-mir-650	0.00	0	0
hsa-miR-6500-5p	0.00	hsa-mir-6500	0.00	0	0
hsa-miR-6500-3p	13.00	hsa-mir-6500	13.00	13.00	0.79
hsa-miR-6501-5p	3.00	hsa-mir-6501	3.00	3.00	0.18
hsa-miR-6501-3p	0.00	hsa-mir-6501	0.00	0	0
hsa-miR-6502-5p	0.00	hsa-mir-6502	0.00	0	0
hsa-miR-6502-3p	0.00	hsa-mir-6502	0.00	0	0
hsa-miR-6503-5p	0.00	hsa-mir-6503	0.00	0	0
hsa-miR-6503-3p	0.00	hsa-mir-6503	0.00	0	0
hsa-miR-6504-5p	0.00	hsa-mir-6504	0.00	0	0
hsa-miR-6504-3p	0.00	hsa-mir-6504	0.00	0	0
hsa-miR-6505-5p	0.00	hsa-mir-6505	0.00	0	0
hsa-miR-6505-3p	11.00	hsa-mir-6505	11.00	11.00	0.67
hsa-miR-6506-5p	0.00	hsa-mir-6506	0.00	0	0
hsa-miR-6506-3p	0.00	hsa-mir-6506	0.00	0	0
hsa-miR-6507-5p	1.00	hsa-mir-6507	1.00	1.00	0.06
hsa-miR-6507-3p	0.00	hsa-mir-6507	0.00	0	0
hsa-miR-6508-5p	0.00	hsa-mir-6508	0.00	0	0
hsa-miR-6508-3p	2.00	hsa-mir-6508	2.00	2.00	0.12
hsa-miR-6509-5p	6.00	hsa-mir-6509	6.00	6.00	0.37
hsa-miR-6509-3p	0.00	hsa-mir-6509	0.00	0	0
hsa-miR-651-5p	0.00	hsa-mir-651	0.00	0	0
hsa-miR-651-3p	0.00	hsa-mir-651	0.00	0	0
hsa-miR-6510-5p	0.00	hsa-mir-6510	0.00	0	0
hsa-miR-6510-3p	26.00	hsa-mir-6510	26.00	26.00	1.59
hsa-miR-6511a-5p	24.00	hsa-mir-6511a-1	24.00	24.00	1.46
hsa-miR-6511a-3p	61.00	hsa-mir-6511a-1	61.00	61.00	3.72
hsa-miR-6511b-5p	54.00	hsa-mir-6511a-1	54.00	54.00	3.29
hsa-miR-6511a-5p	24.00	hsa-mir-6511a-2	24.00	24.00	1.46
hsa-miR-6511a-3p	61.00	hsa-mir-6511a-2	61.00	61.00	3.72
hsa-miR-6511b-5p	54.00	hsa-mir-6511a-2	54.00	54.00	3.29
hsa-miR-6511a-5p	24.00	hsa-mir-6511a-3	24.00	24.00	1.46
hsa-miR-6511a-3p	61.00	hsa-mir-6511a-3	61.00	61.00	3.72
hsa-miR-6511b-5p	54.00	hsa-mir-6511a-3	54.00	54.00	3.29
hsa-miR-6511a-5p	24.00	hsa-mir-6511a-4	24.00	24.00	1.46
hsa-miR-6511a-3p	61.00	hsa-mir-6511a-4	61.00	61.00	3.72
hsa-miR-6511b-5p	54.00	hsa-mir-6511a-4	54.00	54.00	3.29
hsa-miR-6511a-5p	24.00	hsa-mir-6511b-1	24.00	24.00	1.46
hsa-miR-6511b-5p	57.00	hsa-mir-6511b-1	57.00	57.00	3.48
hsa-miR-6511b-3p	106.00	hsa-mir-6511b-1	106.00	106.00	6.47
hsa-miR-6511a-5p	24.00	hsa-mir-6511b-2	24.00	24.00	1.46
hsa-miR-6511b-5p	57.00	hsa-mir-6511b-2	57.00	57.00	3.48
hsa-miR-6511b-3p	104.00	hsa-mir-6511b-2	104.00	104.00	6.34
hsa-miR-6512-5p	0.00	hsa-mir-6512	0.00	0	0
hsa-miR-6512-3p	0.00	hsa-mir-6512	0.00	0	0
hsa-miR-6513-5p	4.00	hsa-mir-6513	4.00	4.00	0.24
hsa-miR-6513-3p	0.00	hsa-mir-6513	0.00	0	0
hsa-miR-6514-5p	16.00	hsa-mir-6514	16.00	16.00	0.98
hsa-miR-6514-3p	0.00	hsa-mir-6514	0.00	0	0
hsa-miR-6515-5p	5.00	hsa-mir-6515	5.00	5.00	0.30
hsa-miR-6515-3p	1.00	hsa-mir-6515	1.00	1.00	0.06
hsa-miR-6516-5p	24.00	hsa-mir-6516	24.00	24.00	1.46
hsa-miR-6516-3p	28.00	hsa-mir-6516	28.00	28.00	1.71
hsa-miR-652-5p	114.00	hsa-mir-652	114.00	114.00	6.95
hsa-miR-652-3p	662.00	hsa-mir-652	662.00	662.00	40.38
hsa-miR-6529-5p	0.00	hsa-mir-6529	0.00	0	0
hsa-miR-6529-3p	0.00	hsa-mir-6529	0.00	0	0
hsa-miR-653-5p	4.00	hsa-mir-653	4.00	4.00	0.24
hsa-miR-653-3p	0.00	hsa-mir-653	0.00	0	0
hsa-miR-654-5p	4.00	hsa-mir-654	4.00	4.00	0.24
hsa-miR-654-3p	112.00	hsa-mir-654	112.00	112.00	6.83
hsa-miR-655-5p	2.00	hsa-mir-655	2.00	2.00	0.12
hsa-miR-655-3p	0.00	hsa-mir-655	0.00	0	0
hsa-miR-656-5p	0.00	hsa-mir-656	0.00	0	0
hsa-miR-656-3p	2.00	hsa-mir-656	2.00	2.00	0.12
hsa-miR-657	0.00	hsa-mir-657	0.00	0	0
hsa-miR-658	1.00	hsa-mir-658	1.00	1.00	0.06
hsa-miR-659-5p	143.00	hsa-mir-659	143.00	143.00	8.72
hsa-miR-659-3p	4.00	hsa-mir-659	4.00	4.00	0.24
hsa-miR-660-5p	2708.00	hsa-mir-660	2708.00	2708.00	165.17
hsa-miR-660-3p	14.00	hsa-mir-660	14.00	14.00	0.85
hsa-miR-661	0.00	hsa-mir-661	0.00	0	0
hsa-miR-662	0.00	hsa-mir-662	0.00	0	0
hsa-miR-663a	5.00	hsa-mir-663a	5.00	5.00	0.30
hsa-miR-663b	6.00	hsa-mir-663b	6.00	6.00	0.37
hsa-miR-664a-5p	53.00	hsa-mir-664a	53.00	53.00	3.23
hsa-miR-664a-3p	321.00	hsa-mir-664a	321.00	321.00	19.58
hsa-miR-664b-5p	5.00	hsa-mir-664b	5.00	5.00	0.30
hsa-miR-664b-3p	39.00	hsa-mir-664b	39.00	39.00	2.38
hsa-miR-665	0.00	hsa-mir-665	0.00	0	0
hsa-miR-668-5p	0.00	hsa-mir-668	0.00	0	0
hsa-miR-668-3p	0.00	hsa-mir-668	0.00	0	0
hsa-miR-670-5p	0.00	hsa-mir-670	0.00	0	0
hsa-miR-670-3p	0.00	hsa-mir-670	0.00	0	0
hsa-miR-671-5p	1366.00	hsa-mir-671	1366.00	1366.00	83.32
hsa-miR-671-3p	5331.00	hsa-mir-671	5331.00	5331.00	325.15
hsa-miR-6715a-3p	0.00	hsa-mir-6715a	0.00	0	0
hsa-miR-6715b-5p	0.00	hsa-mir-6715b	0.00	0	0
hsa-miR-6715b-3p	0.00	hsa-mir-6715b	0.00	0	0
hsa-miR-6716-5p	0.00	hsa-mir-6716	0.00	0	0
hsa-miR-6716-3p	62.00	hsa-mir-6716	62.00	62.00	3.78
hsa-miR-6717-5p	0.00	hsa-mir-6717	0.00	0	0
hsa-miR-6718-5p	0.00	hsa-mir-6718	0.00	0	0
hsa-miR-6719-3p	0.00	hsa-mir-6719	0.00	0	0
hsa-miR-6720-5p	27.00	hsa-mir-6720	27.00	27.00	1.65
hsa-miR-6720-3p	17.00	hsa-mir-6720	17.00	17.00	1.04
hsa-miR-6721-5p	0.00	hsa-mir-6721	0.00	0	0
hsa-miR-6722-5p	0.00	hsa-mir-6722	0.00	0	0
hsa-miR-6722-3p	0.00	hsa-mir-6722	0.00	0	0
hsa-miR-6724-5p	40.00	hsa-mir-6724-1	40.00	40.00	2.44
hsa-miR-6724-5p	40.00	hsa-mir-6724-2	40.00	40.00	2.44
hsa-miR-6724-5p	40.00	hsa-mir-6724-3	40.00	40.00	2.44
hsa-miR-6724-5p	40.00	hsa-mir-6724-4	40.00	40.00	2.44
hsa-miR-6726-5p	3.00	hsa-mir-6726	3.00	3.00	0.18
hsa-miR-6726-3p	2.00	hsa-mir-6726	2.00	2.00	0.12
hsa-miR-6727-5p	5.00	hsa-mir-6727	5.00	5.00	0.30
hsa-miR-6727-3p	2.00	hsa-mir-6727	2.00	2.00	0.12
hsa-miR-6728-5p	3.00	hsa-mir-6728	3.00	3.00	0.18
hsa-miR-6728-3p	0.00	hsa-mir-6728	0.00	0	0
hsa-miR-6729-5p	1.00	hsa-mir-6729	1.00	1.00	0.06
hsa-miR-6729-3p	3.00	hsa-mir-6729	3.00	3.00	0.18
hsa-miR-6730-5p	1.00	hsa-mir-6730	1.00	1.00	0.06
hsa-miR-6730-3p	2.00	hsa-mir-6730	2.00	2.00	0.12
hsa-miR-6731-5p	0.00	hsa-mir-6731	0.00	0	0
hsa-miR-6731-3p	6.00	hsa-mir-6731	6.00	6.00	0.37
hsa-miR-6732-5p	0.00	hsa-mir-6732	0.00	0	0
hsa-miR-6732-3p	0.00	hsa-mir-6732	0.00	0	0
hsa-miR-6733-5p	13.00	hsa-mir-6733	13.00	13.00	0.79
hsa-miR-6733-3p	2.00	hsa-mir-6733	2.00	2.00	0.12
hsa-miR-6734-5p	4.00	hsa-mir-6734	4.00	4.00	0.24
hsa-miR-6734-3p	1.00	hsa-mir-6734	1.00	1.00	0.06
hsa-miR-6735-5p	18.00	hsa-mir-6735	18.00	18.00	1.10
hsa-miR-6735-3p	10.00	hsa-mir-6735	10.00	10.00	0.61
hsa-miR-6736-5p	1.00	hsa-mir-6736	1.00	1.00	0.06
hsa-miR-6736-3p	0.00	hsa-mir-6736	0.00	0	0
hsa-miR-6737-5p	4.00	hsa-mir-6737	4.00	4.00	0.24
hsa-miR-6737-3p	9.00	hsa-mir-6737	9.00	9.00	0.55
hsa-miR-6738-5p	1.00	hsa-mir-6738	1.00	1.00	0.06
hsa-miR-6738-3p	3.00	hsa-mir-6738	3.00	3.00	0.18
hsa-miR-6739-5p	0.00	hsa-mir-6739	0.00	0	0
hsa-miR-6739-3p	2.00	hsa-mir-6739	2.00	2.00	0.12
hsa-miR-6740-5p	3.00	hsa-mir-6740	3.00	3.00	0.18
hsa-miR-6740-3p	3.00	hsa-mir-6740	3.00	3.00	0.18
hsa-miR-6741-5p	0.00	hsa-mir-6741	0.00	0	0
hsa-miR-6741-3p	6.00	hsa-mir-6741	6.00	6.00	0.37
hsa-miR-6742-5p	4.00	hsa-mir-6742	4.00	4.00	0.24
hsa-miR-6742-3p	19.00	hsa-mir-6742	19.00	19.00	1.16
hsa-miR-6743-5p	0.00	hsa-mir-6743	0.00	0	0
hsa-miR-6743-3p	1.00	hsa-mir-6743	1.00	1.00	0.06
hsa-miR-6744-5p	6.00	hsa-mir-6744	6.00	6.00	0.37
hsa-miR-6744-3p	0.00	hsa-mir-6744	0.00	0	0
hsa-miR-6745	0.00	hsa-mir-6745	0.00	0	0
hsa-miR-6746-5p	0.00	hsa-mir-6746	0.00	0	0
hsa-miR-6746-3p	3.00	hsa-mir-6746	3.00	3.00	0.18
hsa-miR-6747-5p	0.00	hsa-mir-6747	0.00	0	0
hsa-miR-6747-3p	36.00	hsa-mir-6747	36.00	36.00	2.20
hsa-miR-6748-5p	2.00	hsa-mir-6748	2.00	2.00	0.12
hsa-miR-6748-3p	1.00	hsa-mir-6748	1.00	1.00	0.06
hsa-miR-6749-5p	2.00	hsa-mir-6749	2.00	2.00	0.12
hsa-miR-6749-3p	9.00	hsa-mir-6749	9.00	9.00	0.55
hsa-miR-675-5p	6.00	hsa-mir-675	6.00	6.00	0.37
hsa-miR-675-3p	2.00	hsa-mir-675	2.00	2.00	0.12
hsa-miR-6750-5p	0.00	hsa-mir-6750	0.00	0	0
hsa-miR-6750-3p	3.00	hsa-mir-6750	3.00	3.00	0.18
hsa-miR-6751-5p	6.00	hsa-mir-6751	6.00	6.00	0.37
hsa-miR-6751-3p	3.00	hsa-mir-6751	3.00	3.00	0.18
hsa-miR-6752-5p	0.00	hsa-mir-6752	0.00	0	0
hsa-miR-6752-3p	0.00	hsa-mir-6752	0.00	0	0
hsa-miR-6753-5p	0.00	hsa-mir-6753	0.00	0	0
hsa-miR-6753-3p	0.00	hsa-mir-6753	0.00	0	0
hsa-miR-6754-5p	0.00	hsa-mir-6754	0.00	0	0
hsa-miR-6754-3p	0.00	hsa-mir-6754	0.00	0	0
hsa-miR-6755-5p	0.00	hsa-mir-6755	0.00	0	0
hsa-miR-6755-3p	0.00	hsa-mir-6755	0.00	0	0
hsa-miR-6756-5p	0.00	hsa-mir-6756	0.00	0	0
hsa-miR-6756-3p	3.00	hsa-mir-6756	3.00	3.00	0.18
hsa-miR-6757-5p	5.00	hsa-mir-6757	5.00	5.00	0.30
hsa-miR-6757-3p	3.00	hsa-mir-6757	3.00	3.00	0.18
hsa-miR-6758-5p	0.00	hsa-mir-6758	0.00	0	0
hsa-miR-6758-3p	1.00	hsa-mir-6758	1.00	1.00	0.06
hsa-miR-6759-5p	4.00	hsa-mir-6759	4.00	4.00	0.24
hsa-miR-6759-3p	0.00	hsa-mir-6759	0.00	0	0
hsa-miR-676-5p	0.00	hsa-mir-676	0.00	0	0
hsa-miR-676-3p	0.00	hsa-mir-676	0.00	0	0
hsa-miR-6760-5p	0.00	hsa-mir-6760	0.00	0	0
hsa-miR-6760-3p	0.00	hsa-mir-6760	0.00	0	0
hsa-miR-6761-5p	6.00	hsa-mir-6761	6.00	6.00	0.37
hsa-miR-6761-3p	1.00	hsa-mir-6761	1.00	1.00	0.06
hsa-miR-6762-5p	0.00	hsa-mir-6762	0.00	0	0
hsa-miR-6762-3p	6.00	hsa-mir-6762	6.00	6.00	0.37
hsa-miR-6763-5p	1.00	hsa-mir-6763	1.00	1.00	0.06
hsa-miR-6763-3p	3.00	hsa-mir-6763	3.00	3.00	0.18
hsa-miR-6764-5p	0.00	hsa-mir-6764	0.00	0	0
hsa-miR-6764-3p	7.00	hsa-mir-6764	7.00	7.00	0.43
hsa-miR-6765-5p	0.00	hsa-mir-6765	0.00	0	0
hsa-miR-6765-3p	1.00	hsa-mir-6765	1.00	1.00	0.06
hsa-miR-6766-5p	0.00	hsa-mir-6766	0.00	0	0
hsa-miR-6766-3p	6.00	hsa-mir-6766	6.00	6.00	0.37
hsa-miR-6767-5p	4.00	hsa-mir-6767	4.00	4.00	0.24
hsa-miR-6767-3p	0.00	hsa-mir-6767	0.00	0	0
hsa-miR-6768-5p	4.00	hsa-mir-6768	4.00	4.00	0.24
hsa-miR-6768-3p	0.00	hsa-mir-6768	0.00	0	0
hsa-miR-6769a-5p	0.00	hsa-mir-6769a	0.00	0	0
hsa-miR-6769a-3p	0.00	hsa-mir-6769a	0.00	0	0
hsa-miR-6769b-5p	0.00	hsa-mir-6769b	0.00	0	0
hsa-miR-6769b-3p	16.00	hsa-mir-6769b	16.00	16.00	0.98
hsa-miR-6770-5p	13.00	hsa-mir-6770-1	13.00	13.00	0.79
hsa-miR-6770-3p	41.00	hsa-mir-6770-1	41.00	41.00	2.50
hsa-miR-6770-5p	13.00	hsa-mir-6770-2	13.00	13.00	0.79
hsa-miR-6770-3p	41.00	hsa-mir-6770-2	41.00	41.00	2.50
hsa-miR-6770-5p	13.00	hsa-mir-6770-3	13.00	13.00	0.79
hsa-miR-6770-3p	41.00	hsa-mir-6770-3	41.00	41.00	2.50
hsa-miR-6771-5p	0.00	hsa-mir-6771	0.00	0	0
hsa-miR-6771-3p	0.00	hsa-mir-6771	0.00	0	0
hsa-miR-6772-5p	0.00	hsa-mir-6772	0.00	0	0
hsa-miR-6772-3p	22.00	hsa-mir-6772	22.00	22.00	1.34
hsa-miR-6773-5p	0.00	hsa-mir-6773	0.00	0	0
hsa-miR-6773-3p	0.00	hsa-mir-6773	0.00	0	0
hsa-miR-6774-5p	0.00	hsa-mir-6774	0.00	0	0
hsa-miR-6774-3p	0.00	hsa-mir-6774	0.00	0	0
hsa-miR-6775-5p	0.00	hsa-mir-6775	0.00	0	0
hsa-miR-6775-3p	3.00	hsa-mir-6775	3.00	3.00	0.18
hsa-miR-6776-5p	0.00	hsa-mir-6776	0.00	0	0
hsa-miR-6776-3p	0.00	hsa-mir-6776	0.00	0	0
hsa-miR-6777-5p	3.00	hsa-mir-6777	3.00	3.00	0.18
hsa-miR-6777-3p	26.00	hsa-mir-6777	26.00	26.00	1.59
hsa-miR-6778-5p	0.00	hsa-mir-6778	0.00	0	0
hsa-miR-6778-3p	2.00	hsa-mir-6778	2.00	2.00	0.12
hsa-miR-6779-5p	0.00	hsa-mir-6779	0.00	0	0
hsa-miR-6779-3p	0.00	hsa-mir-6779	0.00	0	0
hsa-miR-6780a-5p	7.00	hsa-mir-6780a	7.00	7.00	0.43
hsa-miR-6780a-3p	0.00	hsa-mir-6780a	0.00	0	0
hsa-miR-6780b-5p	0.00	hsa-mir-6780b	0.00	0	0
hsa-miR-6780b-3p	2.00	hsa-mir-6780b	2.00	2.00	0.12
hsa-miR-6781-5p	7.00	hsa-mir-6781	7.00	7.00	0.43
hsa-miR-6781-3p	4.00	hsa-mir-6781	4.00	4.00	0.24
hsa-miR-6782-5p	0.00	hsa-mir-6782	0.00	0	0
hsa-miR-6782-3p	13.00	hsa-mir-6782	13.00	13.00	0.79
hsa-miR-6783-5p	3.00	hsa-mir-6783	3.00	3.00	0.18
hsa-miR-6783-3p	12.00	hsa-mir-6783	12.00	12.00	0.73
hsa-miR-6784-5p	0.00	hsa-mir-6784	0.00	0	0
hsa-miR-6784-3p	0.00	hsa-mir-6784	0.00	0	0
hsa-miR-6785-5p	0.00	hsa-mir-6785	0.00	0	0
hsa-miR-6785-3p	0.00	hsa-mir-6785	0.00	0	0
hsa-miR-6786-5p	0.00	hsa-mir-6786	0.00	0	0
hsa-miR-6786-3p	2.00	hsa-mir-6786	2.00	2.00	0.12
hsa-miR-6787-5p	0.00	hsa-mir-6787	0.00	0	0
hsa-miR-6787-3p	0.00	hsa-mir-6787	0.00	0	0
hsa-miR-6788-5p	0.00	hsa-mir-6788	0.00	0	0
hsa-miR-6788-3p	0.00	hsa-mir-6788	0.00	0	0
hsa-miR-6789-5p	1.00	hsa-mir-6789	1.00	1.00	0.06
hsa-miR-6789-3p	1.00	hsa-mir-6789	1.00	1.00	0.06
hsa-miR-6790-5p	1.00	hsa-mir-6790	1.00	1.00	0.06
hsa-miR-6790-3p	0.00	hsa-mir-6790	0.00	0	0
hsa-miR-6791-5p	0.00	hsa-mir-6791	0.00	0	0
hsa-miR-6791-3p	4.00	hsa-mir-6791	4.00	4.00	0.24
hsa-miR-6792-5p	0.00	hsa-mir-6792	0.00	0	0
hsa-miR-6792-3p	0.00	hsa-mir-6792	0.00	0	0
hsa-miR-6793-5p	0.00	hsa-mir-6793	0.00	0	0
hsa-miR-6793-3p	14.00	hsa-mir-6793	14.00	14.00	0.85
hsa-miR-6794-5p	0.00	hsa-mir-6794	0.00	0	0
hsa-miR-6794-3p	0.00	hsa-mir-6794	0.00	0	0
hsa-miR-6795-5p	3.00	hsa-mir-6795	3.00	3.00	0.18
hsa-miR-6795-3p	6.00	hsa-mir-6795	6.00	6.00	0.37
hsa-miR-6796-5p	0.00	hsa-mir-6796	0.00	0	0
hsa-miR-6796-3p	0.00	hsa-mir-6796	0.00	0	0
hsa-miR-6797-5p	1.00	hsa-mir-6797	1.00	1.00	0.06
hsa-miR-6797-3p	15.00	hsa-mir-6797	15.00	15.00	0.91
hsa-miR-6798-5p	0.00	hsa-mir-6798	0.00	0	0
hsa-miR-6798-3p	98.00	hsa-mir-6798	98.00	98.00	5.98
hsa-miR-6799-5p	0.00	hsa-mir-6799	0.00	0	0
hsa-miR-6799-3p	4.00	hsa-mir-6799	4.00	4.00	0.24
hsa-miR-6800-5p	0.00	hsa-mir-6800	0.00	0	0
hsa-miR-6800-3p	1.00	hsa-mir-6800	1.00	1.00	0.06
hsa-miR-6801-5p	0.00	hsa-mir-6801	0.00	0	0
hsa-miR-6801-3p	2.00	hsa-mir-6801	2.00	2.00	0.12
hsa-miR-6802-5p	3.00	hsa-mir-6802	3.00	3.00	0.18
hsa-miR-6802-3p	4.00	hsa-mir-6802	4.00	4.00	0.24
hsa-miR-6803-5p	0.00	hsa-mir-6803	0.00	0	0
hsa-miR-6803-3p	11.00	hsa-mir-6803	11.00	11.00	0.67
hsa-miR-6804-5p	4.00	hsa-mir-6804	4.00	4.00	0.24
hsa-miR-6804-3p	2.00	hsa-mir-6804	2.00	2.00	0.12
hsa-miR-6805-5p	2.00	hsa-mir-6805	2.00	2.00	0.12
hsa-miR-6805-3p	2.00	hsa-mir-6805	2.00	2.00	0.12
hsa-miR-6806-5p	0.00	hsa-mir-6806	0.00	0	0
hsa-miR-6806-3p	10.00	hsa-mir-6806	10.00	10.00	0.61
hsa-miR-6807-5p	0.00	hsa-mir-6807	0.00	0	0
hsa-miR-6807-3p	5.00	hsa-mir-6807	5.00	5.00	0.30
hsa-miR-6808-5p	0.00	hsa-mir-6808	0.00	0	0
hsa-miR-6808-3p	0.00	hsa-mir-6808	0.00	0	0
hsa-miR-6809-5p	0.00	hsa-mir-6809	0.00	0	0
hsa-miR-6809-3p	0.00	hsa-mir-6809	0.00	0	0
hsa-miR-6810-5p	2.00	hsa-mir-6810	2.00	2.00	0.12
hsa-miR-6810-3p	7.00	hsa-mir-6810	7.00	7.00	0.43
hsa-miR-6811-5p	0.00	hsa-mir-6811	0.00	0	0
hsa-miR-6811-3p	0.00	hsa-mir-6811	0.00	0	0
hsa-miR-6812-5p	0.00	hsa-mir-6812	0.00	0	0
hsa-miR-6812-3p	14.00	hsa-mir-6812	14.00	14.00	0.85
hsa-miR-6813-5p	1.00	hsa-mir-6813	1.00	1.00	0.06
hsa-miR-6813-3p	0.00	hsa-mir-6813	0.00	0	0
hsa-miR-6814-5p	0.00	hsa-mir-6814	0.00	0	0
hsa-miR-6814-3p	2.00	hsa-mir-6814	2.00	2.00	0.12
hsa-miR-6815-5p	0.00	hsa-mir-6815	0.00	0	0
hsa-miR-6815-3p	0.00	hsa-mir-6815	0.00	0	0
hsa-miR-6816-5p	0.00	hsa-mir-6816	0.00	0	0
hsa-miR-6816-3p	0.00	hsa-mir-6816	0.00	0	0
hsa-miR-6817-5p	0.00	hsa-mir-6817	0.00	0	0
hsa-miR-6817-3p	0.00	hsa-mir-6817	0.00	0	0
hsa-miR-6818-5p	1.00	hsa-mir-6818	1.00	1.00	0.06
hsa-miR-6818-3p	0.00	hsa-mir-6818	0.00	0	0
hsa-miR-6819-5p	0.00	hsa-mir-6819	0.00	0	0
hsa-miR-6819-3p	1.00	hsa-mir-6819	1.00	1.00	0.06
hsa-miR-6820-5p	25.00	hsa-mir-6820	25.00	25.00	1.52
hsa-miR-6820-3p	5.00	hsa-mir-6820	5.00	5.00	0.30
hsa-miR-6821-5p	0.00	hsa-mir-6821	0.00	0	0
hsa-miR-6821-3p	0.00	hsa-mir-6821	0.00	0	0
hsa-miR-6822-5p	2.00	hsa-mir-6822	2.00	2.00	0.12
hsa-miR-6822-3p	0.00	hsa-mir-6822	0.00	0	0
hsa-miR-6823-5p	9.00	hsa-mir-6823	9.00	9.00	0.55
hsa-miR-6823-3p	0.00	hsa-mir-6823	0.00	0	0
hsa-miR-6824-5p	0.00	hsa-mir-6824	0.00	0	0
hsa-miR-6824-3p	4.00	hsa-mir-6824	4.00	4.00	0.24
hsa-miR-6825-5p	9.00	hsa-mir-6825	9.00	9.00	0.55
hsa-miR-6825-3p	0.00	hsa-mir-6825	0.00	0	0
hsa-miR-6826-5p	8.00	hsa-mir-6826	8.00	8.00	0.49
hsa-miR-6826-3p	2.00	hsa-mir-6826	2.00	2.00	0.12
hsa-miR-6827-5p	0.00	hsa-mir-6827	0.00	0	0
hsa-miR-6827-3p	0.00	hsa-mir-6827	0.00	0	0
hsa-miR-6828-5p	0.00	hsa-mir-6828	0.00	0	0
hsa-miR-6828-3p	0.00	hsa-mir-6828	0.00	0	0
hsa-miR-6829-5p	0.00	hsa-mir-6829	0.00	0	0
hsa-miR-6829-3p	0.00	hsa-mir-6829	0.00	0	0
hsa-miR-6830-5p	1.00	hsa-mir-6830	1.00	1.00	0.06
hsa-miR-6830-3p	0.00	hsa-mir-6830	0.00	0	0
hsa-miR-6831-5p	0.00	hsa-mir-6831	0.00	0	0
hsa-miR-6831-3p	0.00	hsa-mir-6831	0.00	0	0
hsa-miR-6832-5p	0.00	hsa-mir-6832	0.00	0	0
hsa-miR-6832-3p	0.00	hsa-mir-6832	0.00	0	0
hsa-miR-6833-5p	0.00	hsa-mir-6833	0.00	0	0
hsa-miR-6833-3p	3.00	hsa-mir-6833	3.00	3.00	0.18
