#miRNA	read_count	precursor	total	seq	seq(norm)
hsa-miR-6089	0.00	hsa-mir-6089-2	0.00	0	0
hsa-miR-609	0.00	hsa-mir-609	0.00	0	0
hsa-miR-6090	0.00	hsa-mir-6090	0.00	0	0
hsa-miR-610	4.00	hsa-mir-610	4.00	4.00	0.21
hsa-miR-611	0.00	hsa-mir-611	0.00	0	0
hsa-miR-612	1.00	hsa-mir-612	1.00	1.00	0.05
hsa-miR-6124	0.00	hsa-mir-6124	0.00	0	0
hsa-miR-6125	1.00	hsa-mir-6125	1.00	1.00	0.05
hsa-miR-6126	0.00	hsa-mir-6126	0.00	0	0
hsa-miR-6127	0.00	hsa-mir-6127	0.00	0	0
hsa-miR-6128	0.00	hsa-mir-6128	0.00	0	0
hsa-miR-6129	0.00	hsa-mir-6129	0.00	0	0
hsa-miR-613	0.00	hsa-mir-613	0.00	0	0
hsa-miR-6130	0.00	hsa-mir-6130	0.00	0	0
hsa-miR-6131	0.00	hsa-mir-6131	0.00	0	0
hsa-miR-6132	0.00	hsa-mir-6132	0.00	0	0
hsa-miR-6133	0.00	hsa-mir-6133	0.00	0	0
hsa-miR-6134	0.00	hsa-mir-6134	0.00	0	0
hsa-miR-614	0.00	hsa-mir-614	0.00	0	0
hsa-miR-615-5p	145.00	hsa-mir-615	145.00	145.00	7.49
hsa-miR-615-3p	3831.00	hsa-mir-615	3831.00	3831.00	197.96
hsa-miR-616-5p	186.00	hsa-mir-616	186.00	186.00	9.61
hsa-miR-616-3p	3.00	hsa-mir-616	3.00	3.00	0.16
hsa-miR-6165	0.00	hsa-mir-6165	0.00	0	0
hsa-miR-617	0.00	hsa-mir-617	0.00	0	0
hsa-miR-618	7.00	hsa-mir-618	7.00	7.00	0.36
hsa-miR-619-5p	70.00	hsa-mir-619	70.00	70.00	3.62
hsa-miR-619-3p	1.00	hsa-mir-619	1.00	1.00	0.05
hsa-miR-620	0.00	hsa-mir-620	0.00	0	0
hsa-miR-621	0.00	hsa-mir-621	0.00	0	0
hsa-miR-622	0.00	hsa-mir-622	0.00	0	0
hsa-miR-623	0.00	hsa-mir-623	0.00	0	0
hsa-miR-624-5p	17.00	hsa-mir-624	17.00	17.00	0.88
hsa-miR-624-3p	9.00	hsa-mir-624	9.00	9.00	0.47
hsa-miR-625-5p	254.00	hsa-mir-625	254.00	254.00	13.13
hsa-miR-625-3p	442.00	hsa-mir-625	442.00	442.00	22.84
hsa-miR-626	0.00	hsa-mir-626	0.00	0	0
hsa-miR-627-5p	92.00	hsa-mir-627	92.00	92.00	4.75
hsa-miR-627-3p	60.00	hsa-mir-627	60.00	60.00	3.10
hsa-miR-628-5p	343.00	hsa-mir-628	343.00	343.00	17.72
hsa-miR-628-3p	239.00	hsa-mir-628	239.00	239.00	12.35
hsa-miR-629-5p	360.00	hsa-mir-629	360.00	360.00	18.60
hsa-miR-629-3p	26.00	hsa-mir-629	26.00	26.00	1.34
hsa-miR-630	0.00	hsa-mir-630	0.00	0	0
hsa-miR-631	0.00	hsa-mir-631	0.00	0	0
hsa-miR-632	0.00	hsa-mir-632	0.00	0	0
hsa-miR-633	0.00	hsa-mir-633	0.00	0	0
hsa-miR-634	0.00	hsa-mir-634	0.00	0	0
hsa-miR-635	0.00	hsa-mir-635	0.00	0	0
hsa-miR-636	147.00	hsa-mir-636	147.00	147.00	7.60
hsa-miR-637	0.00	hsa-mir-637	0.00	0	0
hsa-miR-638	0.00	hsa-mir-638	0.00	0	0
hsa-miR-639	1.00	hsa-mir-639	1.00	1.00	0.05
hsa-miR-640	0.00	hsa-mir-640	0.00	0	0
hsa-miR-641	653.00	hsa-mir-641	653.00	653.00	33.74
hsa-miR-642a-5p	2.00	hsa-mir-642a	2.00	2.00	0.10
hsa-miR-642a-3p	11.00	hsa-mir-642a	11.00	11.00	0.57
hsa-miR-642b-5p	0.00	hsa-mir-642b	0.00	0	0
hsa-miR-642b-3p	0.00	hsa-mir-642b	0.00	0	0
hsa-miR-643	39.00	hsa-mir-643	39.00	39.00	2.02
hsa-miR-644a	0.00	hsa-mir-644a	0.00	0	0
hsa-miR-645	0.00	hsa-mir-645	0.00	0	0
hsa-miR-646	0.00	hsa-mir-646	0.00	0	0
hsa-miR-647	0.00	hsa-mir-647	0.00	0	0
hsa-miR-648	0.00	hsa-mir-648	0.00	0	0
hsa-miR-649	0.00	hsa-mir-649	0.00	0	0
hsa-miR-6499-5p	0.00	hsa-mir-6499	0.00	0	0
hsa-miR-6499-3p	0.00	hsa-mir-6499	0.00	0	0
hsa-miR-650	0.00	hsa-mir-650	0.00	0	0
hsa-miR-6500-5p	2.00	hsa-mir-6500	2.00	2.00	0.10
hsa-miR-6500-3p	15.00	hsa-mir-6500	15.00	15.00	0.78
hsa-miR-6501-5p	12.00	hsa-mir-6501	12.00	12.00	0.62
hsa-miR-6501-3p	6.00	hsa-mir-6501	6.00	6.00	0.31
hsa-miR-6502-5p	0.00	hsa-mir-6502	0.00	0	0
hsa-miR-6502-3p	0.00	hsa-mir-6502	0.00	0	0
hsa-miR-6503-5p	0.00	hsa-mir-6503	0.00	0	0
hsa-miR-6503-3p	3.00	hsa-mir-6503	3.00	3.00	0.16
hsa-miR-6504-5p	0.00	hsa-mir-6504	0.00	0	0
hsa-miR-6504-3p	0.00	hsa-mir-6504	0.00	0	0
hsa-miR-6505-5p	2.00	hsa-mir-6505	2.00	2.00	0.10
hsa-miR-6505-3p	2.00	hsa-mir-6505	2.00	2.00	0.10
hsa-miR-6506-5p	0.00	hsa-mir-6506	0.00	0	0
hsa-miR-6506-3p	0.00	hsa-mir-6506	0.00	0	0
hsa-miR-6507-5p	1.00	hsa-mir-6507	1.00	1.00	0.05
hsa-miR-6507-3p	0.00	hsa-mir-6507	0.00	0	0
hsa-miR-6508-5p	0.00	hsa-mir-6508	0.00	0	0
hsa-miR-6508-3p	1.00	hsa-mir-6508	1.00	1.00	0.05
hsa-miR-6509-5p	2.00	hsa-mir-6509	2.00	2.00	0.10
hsa-miR-6509-3p	2.00	hsa-mir-6509	2.00	2.00	0.10
hsa-miR-651-5p	0.00	hsa-mir-651	0.00	0	0
hsa-miR-651-3p	0.00	hsa-mir-651	0.00	0	0
hsa-miR-6510-5p	0.00	hsa-mir-6510	0.00	0	0
hsa-miR-6510-3p	15.00	hsa-mir-6510	15.00	15.00	0.78
hsa-miR-6511a-5p	47.00	hsa-mir-6511a-1	47.00	47.00	2.43
hsa-miR-6511a-3p	66.00	hsa-mir-6511a-1	66.00	66.00	3.41
hsa-miR-6511b-5p	80.00	hsa-mir-6511a-1	80.00	80.00	4.13
hsa-miR-6511a-5p	47.00	hsa-mir-6511a-2	47.00	47.00	2.43
hsa-miR-6511a-3p	66.00	hsa-mir-6511a-2	66.00	66.00	3.41
hsa-miR-6511b-5p	80.00	hsa-mir-6511a-2	80.00	80.00	4.13
hsa-miR-6511a-5p	47.00	hsa-mir-6511a-3	47.00	47.00	2.43
hsa-miR-6511a-3p	66.00	hsa-mir-6511a-3	66.00	66.00	3.41
hsa-miR-6511b-5p	80.00	hsa-mir-6511a-3	80.00	80.00	4.13
hsa-miR-6511a-5p	47.00	hsa-mir-6511a-4	47.00	47.00	2.43
hsa-miR-6511a-3p	66.00	hsa-mir-6511a-4	66.00	66.00	3.41
hsa-miR-6511b-5p	80.00	hsa-mir-6511a-4	80.00	80.00	4.13
hsa-miR-6511a-5p	47.00	hsa-mir-6511b-1	47.00	47.00	2.43
hsa-miR-6511b-5p	80.00	hsa-mir-6511b-1	80.00	80.00	4.13
hsa-miR-6511b-3p	162.00	hsa-mir-6511b-1	162.00	162.00	8.37
hsa-miR-6511a-5p	47.00	hsa-mir-6511b-2	47.00	47.00	2.43
hsa-miR-6511b-5p	80.00	hsa-mir-6511b-2	80.00	80.00	4.13
hsa-miR-6511b-3p	159.00	hsa-mir-6511b-2	159.00	159.00	8.22
hsa-miR-6512-5p	2.00	hsa-mir-6512	2.00	2.00	0.10
hsa-miR-6512-3p	0.00	hsa-mir-6512	0.00	0	0
hsa-miR-6513-5p	1.00	hsa-mir-6513	1.00	1.00	0.05
hsa-miR-6513-3p	1.00	hsa-mir-6513	1.00	1.00	0.05
hsa-miR-6514-5p	19.00	hsa-mir-6514	19.00	19.00	0.98
hsa-miR-6514-3p	2.00	hsa-mir-6514	2.00	2.00	0.10
hsa-miR-6515-5p	4.00	hsa-mir-6515	4.00	4.00	0.21
hsa-miR-6515-3p	5.00	hsa-mir-6515	5.00	5.00	0.26
hsa-miR-6516-5p	23.00	hsa-mir-6516	23.00	23.00	1.19
hsa-miR-6516-3p	29.00	hsa-mir-6516	29.00	29.00	1.50
hsa-miR-652-5p	231.00	hsa-mir-652	231.00	231.00	11.94
hsa-miR-652-3p	1118.00	hsa-mir-652	1118.00	1118.00	57.77
hsa-miR-6529-5p	0.00	hsa-mir-6529	0.00	0	0
hsa-miR-6529-3p	0.00	hsa-mir-6529	0.00	0	0
hsa-miR-653-5p	14.00	hsa-mir-653	14.00	14.00	0.72
hsa-miR-653-3p	0.00	hsa-mir-653	0.00	0	0
hsa-miR-654-5p	5.00	hsa-mir-654	5.00	5.00	0.26
hsa-miR-654-3p	201.00	hsa-mir-654	201.00	201.00	10.39
hsa-miR-655-5p	0.00	hsa-mir-655	0.00	0	0
hsa-miR-655-3p	1.00	hsa-mir-655	1.00	1.00	0.05
hsa-miR-656-5p	0.00	hsa-mir-656	0.00	0	0
hsa-miR-656-3p	11.00	hsa-mir-656	11.00	11.00	0.57
hsa-miR-657	0.00	hsa-mir-657	0.00	0	0
hsa-miR-658	0.00	hsa-mir-658	0.00	0	0
hsa-miR-659-5p	142.00	hsa-mir-659	142.00	142.00	7.34
hsa-miR-659-3p	3.00	hsa-mir-659	3.00	3.00	0.16
hsa-miR-660-5p	3188.00	hsa-mir-660	3188.00	3188.00	164.74
hsa-miR-660-3p	22.00	hsa-mir-660	22.00	22.00	1.14
hsa-miR-661	0.00	hsa-mir-661	0.00	0	0
hsa-miR-662	0.00	hsa-mir-662	0.00	0	0
hsa-miR-663a	5.00	hsa-mir-663a	5.00	5.00	0.26
hsa-miR-663b	0.00	hsa-mir-663b	0.00	0	0
hsa-miR-664a-5p	35.00	hsa-mir-664a	35.00	35.00	1.81
hsa-miR-664a-3p	214.00	hsa-mir-664a	214.00	214.00	11.06
hsa-miR-664b-5p	11.00	hsa-mir-664b	11.00	11.00	0.57
hsa-miR-664b-3p	35.00	hsa-mir-664b	35.00	35.00	1.81
hsa-miR-665	0.00	hsa-mir-665	0.00	0	0
hsa-miR-668-5p	0.00	hsa-mir-668	0.00	0	0
hsa-miR-668-3p	2.00	hsa-mir-668	2.00	2.00	0.10
hsa-miR-670-5p	0.00	hsa-mir-670	0.00	0	0
hsa-miR-670-3p	16.00	hsa-mir-670	16.00	16.00	0.83
hsa-miR-671-5p	2031.00	hsa-mir-671	2031.00	2031.00	104.95
hsa-miR-671-3p	5129.00	hsa-mir-671	5129.00	5129.00	265.03
hsa-miR-6715a-3p	0.00	hsa-mir-6715a	0.00	0	0
hsa-miR-6715b-5p	0.00	hsa-mir-6715b	0.00	0	0
hsa-miR-6715b-3p	0.00	hsa-mir-6715b	0.00	0	0
hsa-miR-6716-5p	1.00	hsa-mir-6716	1.00	1.00	0.05
hsa-miR-6716-3p	91.00	hsa-mir-6716	91.00	91.00	4.70
hsa-miR-6717-5p	0.00	hsa-mir-6717	0.00	0	0
hsa-miR-6718-5p	0.00	hsa-mir-6718	0.00	0	0
hsa-miR-6719-3p	0.00	hsa-mir-6719	0.00	0	0
hsa-miR-6720-5p	33.00	hsa-mir-6720	33.00	33.00	1.71
hsa-miR-6720-3p	13.00	hsa-mir-6720	13.00	13.00	0.67
hsa-miR-6721-5p	2.00	hsa-mir-6721	2.00	2.00	0.10
hsa-miR-6722-5p	0.00	hsa-mir-6722	0.00	0	0
hsa-miR-6722-3p	0.00	hsa-mir-6722	0.00	0	0
hsa-miR-6724-5p	142.00	hsa-mir-6724-1	142.00	142.00	7.34
hsa-miR-6724-5p	142.00	hsa-mir-6724-2	142.00	142.00	7.34
hsa-miR-6724-5p	142.00	hsa-mir-6724-3	142.00	142.00	7.34
hsa-miR-6724-5p	142.00	hsa-mir-6724-4	142.00	142.00	7.34
hsa-miR-6726-5p	0.00	hsa-mir-6726	0.00	0	0
hsa-miR-6726-3p	4.00	hsa-mir-6726	4.00	4.00	0.21
hsa-miR-6727-5p	2.00	hsa-mir-6727	2.00	2.00	0.10
hsa-miR-6727-3p	0.00	hsa-mir-6727	0.00	0	0
hsa-miR-6728-5p	0.00	hsa-mir-6728	0.00	0	0
hsa-miR-6728-3p	2.00	hsa-mir-6728	2.00	2.00	0.10
hsa-miR-6729-5p	5.00	hsa-mir-6729	5.00	5.00	0.26
hsa-miR-6729-3p	0.00	hsa-mir-6729	0.00	0	0
hsa-miR-6730-5p	5.00	hsa-mir-6730	5.00	5.00	0.26
hsa-miR-6730-3p	0.00	hsa-mir-6730	0.00	0	0
hsa-miR-6731-5p	3.00	hsa-mir-6731	3.00	3.00	0.16
hsa-miR-6731-3p	1.00	hsa-mir-6731	1.00	1.00	0.05
hsa-miR-6732-5p	0.00	hsa-mir-6732	0.00	0	0
hsa-miR-6732-3p	4.00	hsa-mir-6732	4.00	4.00	0.21
hsa-miR-6733-5p	12.00	hsa-mir-6733	12.00	12.00	0.62
hsa-miR-6733-3p	2.00	hsa-mir-6733	2.00	2.00	0.10
hsa-miR-6734-5p	9.00	hsa-mir-6734	9.00	9.00	0.47
hsa-miR-6734-3p	2.00	hsa-mir-6734	2.00	2.00	0.10
hsa-miR-6735-5p	24.00	hsa-mir-6735	24.00	24.00	1.24
hsa-miR-6735-3p	11.00	hsa-mir-6735	11.00	11.00	0.57
hsa-miR-6736-5p	1.00	hsa-mir-6736	1.00	1.00	0.05
hsa-miR-6736-3p	0.00	hsa-mir-6736	0.00	0	0
hsa-miR-6737-5p	2.00	hsa-mir-6737	2.00	2.00	0.10
hsa-miR-6737-3p	26.00	hsa-mir-6737	26.00	26.00	1.34
hsa-miR-6738-5p	2.00	hsa-mir-6738	2.00	2.00	0.10
hsa-miR-6738-3p	7.00	hsa-mir-6738	7.00	7.00	0.36
hsa-miR-6739-5p	2.00	hsa-mir-6739	2.00	2.00	0.10
hsa-miR-6739-3p	0.00	hsa-mir-6739	0.00	0	0
hsa-miR-6740-5p	2.00	hsa-mir-6740	2.00	2.00	0.10
hsa-miR-6740-3p	2.00	hsa-mir-6740	2.00	2.00	0.10
hsa-miR-6741-5p	0.00	hsa-mir-6741	0.00	0	0
hsa-miR-6741-3p	8.00	hsa-mir-6741	8.00	8.00	0.41
hsa-miR-6742-5p	6.00	hsa-mir-6742	6.00	6.00	0.31
hsa-miR-6742-3p	36.00	hsa-mir-6742	36.00	36.00	1.86
hsa-miR-6743-5p	0.00	hsa-mir-6743	0.00	0	0
hsa-miR-6743-3p	1.00	hsa-mir-6743	1.00	1.00	0.05
hsa-miR-6744-5p	7.00	hsa-mir-6744	7.00	7.00	0.36
hsa-miR-6744-3p	0.00	hsa-mir-6744	0.00	0	0
hsa-miR-6745	0.00	hsa-mir-6745	0.00	0	0
hsa-miR-6746-5p	0.00	hsa-mir-6746	0.00	0	0
hsa-miR-6746-3p	0.00	hsa-mir-6746	0.00	0	0
hsa-miR-6747-5p	0.00	hsa-mir-6747	0.00	0	0
hsa-miR-6747-3p	46.00	hsa-mir-6747	46.00	46.00	2.38
hsa-miR-6748-5p	0.00	hsa-mir-6748	0.00	0	0
hsa-miR-6748-3p	1.00	hsa-mir-6748	1.00	1.00	0.05
hsa-miR-6749-5p	1.00	hsa-mir-6749	1.00	1.00	0.05
hsa-miR-6749-3p	2.00	hsa-mir-6749	2.00	2.00	0.10
hsa-miR-675-5p	13.00	hsa-mir-675	13.00	13.00	0.67
hsa-miR-675-3p	7.00	hsa-mir-675	7.00	7.00	0.36
hsa-miR-6750-5p	4.00	hsa-mir-6750	4.00	4.00	0.21
hsa-miR-6750-3p	5.00	hsa-mir-6750	5.00	5.00	0.26
hsa-miR-6751-5p	9.00	hsa-mir-6751	9.00	9.00	0.47
hsa-miR-6751-3p	0.00	hsa-mir-6751	0.00	0	0
hsa-miR-6752-5p	0.00	hsa-mir-6752	0.00	0	0
hsa-miR-6752-3p	2.00	hsa-mir-6752	2.00	2.00	0.10
hsa-miR-6753-5p	1.00	hsa-mir-6753	1.00	1.00	0.05
hsa-miR-6753-3p	4.00	hsa-mir-6753	4.00	4.00	0.21
hsa-miR-6754-5p	1.00	hsa-mir-6754	1.00	1.00	0.05
hsa-miR-6754-3p	2.00	hsa-mir-6754	2.00	2.00	0.10
hsa-miR-6755-5p	1.00	hsa-mir-6755	1.00	1.00	0.05
hsa-miR-6755-3p	1.00	hsa-mir-6755	1.00	1.00	0.05
hsa-miR-6756-5p	0.00	hsa-mir-6756	0.00	0	0
hsa-miR-6756-3p	26.00	hsa-mir-6756	26.00	26.00	1.34
hsa-miR-6757-5p	0.00	hsa-mir-6757	0.00	0	0
hsa-miR-6757-3p	5.00	hsa-mir-6757	5.00	5.00	0.26
hsa-miR-6758-5p	2.00	hsa-mir-6758	2.00	2.00	0.10
hsa-miR-6758-3p	1.00	hsa-mir-6758	1.00	1.00	0.05
hsa-miR-6759-5p	3.00	hsa-mir-6759	3.00	3.00	0.16
hsa-miR-6759-3p	1.00	hsa-mir-6759	1.00	1.00	0.05
hsa-miR-676-5p	2.00	hsa-mir-676	2.00	2.00	0.10
hsa-miR-676-3p	4.00	hsa-mir-676	4.00	4.00	0.21
hsa-miR-6760-5p	0.00	hsa-mir-6760	0.00	0	0
hsa-miR-6760-3p	0.00	hsa-mir-6760	0.00	0	0
hsa-miR-6761-5p	0.00	hsa-mir-6761	0.00	0	0
hsa-miR-6761-3p	0.00	hsa-mir-6761	0.00	0	0
hsa-miR-6762-5p	0.00	hsa-mir-6762	0.00	0	0
hsa-miR-6762-3p	6.00	hsa-mir-6762	6.00	6.00	0.31
hsa-miR-6763-5p	3.00	hsa-mir-6763	3.00	3.00	0.16
hsa-miR-6763-3p	3.00	hsa-mir-6763	3.00	3.00	0.16
hsa-miR-6764-5p	1.00	hsa-mir-6764	1.00	1.00	0.05
hsa-miR-6764-3p	8.00	hsa-mir-6764	8.00	8.00	0.41
hsa-miR-6765-5p	0.00	hsa-mir-6765	0.00	0	0
hsa-miR-6765-3p	0.00	hsa-mir-6765	0.00	0	0
hsa-miR-6766-5p	1.00	hsa-mir-6766	1.00	1.00	0.05
hsa-miR-6766-3p	3.00	hsa-mir-6766	3.00	3.00	0.16
hsa-miR-6767-5p	0.00	hsa-mir-6767	0.00	0	0
hsa-miR-6767-3p	0.00	hsa-mir-6767	0.00	0	0
hsa-miR-6768-5p	18.00	hsa-mir-6768	18.00	18.00	0.93
hsa-miR-6768-3p	0.00	hsa-mir-6768	0.00	0	0
hsa-miR-6769a-5p	0.00	hsa-mir-6769a	0.00	0	0
hsa-miR-6769a-3p	0.00	hsa-mir-6769a	0.00	0	0
hsa-miR-6769b-5p	0.00	hsa-mir-6769b	0.00	0	0
hsa-miR-6769b-3p	15.00	hsa-mir-6769b	15.00	15.00	0.78
hsa-miR-6770-5p	14.00	hsa-mir-6770-1	14.00	14.00	0.72
hsa-miR-6770-3p	36.00	hsa-mir-6770-1	36.00	36.00	1.86
hsa-miR-6770-5p	14.00	hsa-mir-6770-2	14.00	14.00	0.72
hsa-miR-6770-3p	36.00	hsa-mir-6770-2	36.00	36.00	1.86
hsa-miR-6770-5p	14.00	hsa-mir-6770-3	14.00	14.00	0.72
hsa-miR-6770-3p	36.00	hsa-mir-6770-3	36.00	36.00	1.86
hsa-miR-6771-5p	0.00	hsa-mir-6771	0.00	0	0
hsa-miR-6771-3p	0.00	hsa-mir-6771	0.00	0	0
hsa-miR-6772-5p	0.00	hsa-mir-6772	0.00	0	0
hsa-miR-6772-3p	32.00	hsa-mir-6772	32.00	32.00	1.65
hsa-miR-6773-5p	0.00	hsa-mir-6773	0.00	0	0
hsa-miR-6773-3p	0.00	hsa-mir-6773	0.00	0	0
hsa-miR-6774-5p	0.00	hsa-mir-6774	0.00	0	0
hsa-miR-6774-3p	0.00	hsa-mir-6774	0.00	0	0
hsa-miR-6775-5p	0.00	hsa-mir-6775	0.00	0	0
hsa-miR-6775-3p	9.00	hsa-mir-6775	9.00	9.00	0.47
hsa-miR-6776-5p	0.00	hsa-mir-6776	0.00	0	0
hsa-miR-6776-3p	1.00	hsa-mir-6776	1.00	1.00	0.05
hsa-miR-6777-5p	7.00	hsa-mir-6777	7.00	7.00	0.36
hsa-miR-6777-3p	28.00	hsa-mir-6777	28.00	28.00	1.45
hsa-miR-6778-5p	3.00	hsa-mir-6778	3.00	3.00	0.16
hsa-miR-6778-3p	0.00	hsa-mir-6778	0.00	0	0
hsa-miR-6779-5p	3.00	hsa-mir-6779	3.00	3.00	0.16
hsa-miR-6779-3p	1.00	hsa-mir-6779	1.00	1.00	0.05
hsa-miR-6780a-5p	14.00	hsa-mir-6780a	14.00	14.00	0.72
hsa-miR-6780a-3p	1.00	hsa-mir-6780a	1.00	1.00	0.05
hsa-miR-6780b-5p	1.00	hsa-mir-6780b	1.00	1.00	0.05
hsa-miR-6780b-3p	1.00	hsa-mir-6780b	1.00	1.00	0.05
hsa-miR-6781-5p	6.00	hsa-mir-6781	6.00	6.00	0.31
hsa-miR-6781-3p	2.00	hsa-mir-6781	2.00	2.00	0.10
hsa-miR-6782-5p	5.00	hsa-mir-6782	5.00	5.00	0.26
hsa-miR-6782-3p	10.00	hsa-mir-6782	10.00	10.00	0.52
hsa-miR-6783-5p	2.00	hsa-mir-6783	2.00	2.00	0.10
hsa-miR-6783-3p	12.00	hsa-mir-6783	12.00	12.00	0.62
hsa-miR-6784-5p	0.00	hsa-mir-6784	0.00	0	0
hsa-miR-6784-3p	5.00	hsa-mir-6784	5.00	5.00	0.26
hsa-miR-6785-5p	3.00	hsa-mir-6785	3.00	3.00	0.16
hsa-miR-6785-3p	1.00	hsa-mir-6785	1.00	1.00	0.05
hsa-miR-6786-5p	0.00	hsa-mir-6786	0.00	0	0
hsa-miR-6786-3p	5.00	hsa-mir-6786	5.00	5.00	0.26
hsa-miR-6787-5p	0.00	hsa-mir-6787	0.00	0	0
hsa-miR-6787-3p	0.00	hsa-mir-6787	0.00	0	0
hsa-miR-6788-5p	0.00	hsa-mir-6788	0.00	0	0
hsa-miR-6788-3p	0.00	hsa-mir-6788	0.00	0	0
hsa-miR-6789-5p	0.00	hsa-mir-6789	0.00	0	0
hsa-miR-6789-3p	0.00	hsa-mir-6789	0.00	0	0
hsa-miR-6790-5p	1.00	hsa-mir-6790	1.00	1.00	0.05
hsa-miR-6790-3p	3.00	hsa-mir-6790	3.00	3.00	0.16
hsa-miR-6791-5p	0.00	hsa-mir-6791	0.00	0	0
hsa-miR-6791-3p	7.00	hsa-mir-6791	7.00	7.00	0.36
hsa-miR-6792-5p	0.00	hsa-mir-6792	0.00	0	0
hsa-miR-6792-3p	0.00	hsa-mir-6792	0.00	0	0
hsa-miR-6793-5p	3.00	hsa-mir-6793	3.00	3.00	0.16
hsa-miR-6793-3p	6.00	hsa-mir-6793	6.00	6.00	0.31
hsa-miR-6794-5p	0.00	hsa-mir-6794	0.00	0	0
hsa-miR-6794-3p	0.00	hsa-mir-6794	0.00	0	0
hsa-miR-6795-5p	0.00	hsa-mir-6795	0.00	0	0
hsa-miR-6795-3p	1.00	hsa-mir-6795	1.00	1.00	0.05
hsa-miR-6796-5p	0.00	hsa-mir-6796	0.00	0	0
hsa-miR-6796-3p	0.00	hsa-mir-6796	0.00	0	0
hsa-miR-6797-5p	5.00	hsa-mir-6797	5.00	5.00	0.26
hsa-miR-6797-3p	11.00	hsa-mir-6797	11.00	11.00	0.57
hsa-miR-6798-5p	0.00	hsa-mir-6798	0.00	0	0
hsa-miR-6798-3p	110.00	hsa-mir-6798	110.00	110.00	5.68
hsa-miR-6799-5p	0.00	hsa-mir-6799	0.00	0	0
hsa-miR-6799-3p	4.00	hsa-mir-6799	4.00	4.00	0.21
hsa-miR-6800-5p	1.00	hsa-mir-6800	1.00	1.00	0.05
hsa-miR-6800-3p	4.00	hsa-mir-6800	4.00	4.00	0.21
hsa-miR-6801-5p	0.00	hsa-mir-6801	0.00	0	0
hsa-miR-6801-3p	4.00	hsa-mir-6801	4.00	4.00	0.21
hsa-miR-6802-5p	0.00	hsa-mir-6802	0.00	0	0
hsa-miR-6802-3p	4.00	hsa-mir-6802	4.00	4.00	0.21
hsa-miR-6803-5p	0.00	hsa-mir-6803	0.00	0	0
hsa-miR-6803-3p	13.00	hsa-mir-6803	13.00	13.00	0.67
hsa-miR-6804-5p	2.00	hsa-mir-6804	2.00	2.00	0.10
hsa-miR-6804-3p	4.00	hsa-mir-6804	4.00	4.00	0.21
hsa-miR-6805-5p	8.00	hsa-mir-6805	8.00	8.00	0.41
hsa-miR-6805-3p	10.00	hsa-mir-6805	10.00	10.00	0.52
hsa-miR-6806-5p	0.00	hsa-mir-6806	0.00	0	0
hsa-miR-6806-3p	7.00	hsa-mir-6806	7.00	7.00	0.36
hsa-miR-6807-5p	0.00	hsa-mir-6807	0.00	0	0
hsa-miR-6807-3p	14.00	hsa-mir-6807	14.00	14.00	0.72
hsa-miR-6808-5p	0.00	hsa-mir-6808	0.00	0	0
hsa-miR-6808-3p	0.00	hsa-mir-6808	0.00	0	0
hsa-miR-6809-5p	0.00	hsa-mir-6809	0.00	0	0
hsa-miR-6809-3p	0.00	hsa-mir-6809	0.00	0	0
hsa-miR-6810-5p	0.00	hsa-mir-6810	0.00	0	0
hsa-miR-6810-3p	0.00	hsa-mir-6810	0.00	0	0
hsa-miR-6811-5p	0.00	hsa-mir-6811	0.00	0	0
hsa-miR-6811-3p	0.00	hsa-mir-6811	0.00	0	0
hsa-miR-6812-5p	1.00	hsa-mir-6812	1.00	1.00	0.05
hsa-miR-6812-3p	13.00	hsa-mir-6812	13.00	13.00	0.67
hsa-miR-6813-5p	3.00	hsa-mir-6813	3.00	3.00	0.16
hsa-miR-6813-3p	0.00	hsa-mir-6813	0.00	0	0
hsa-miR-6814-5p	1.00	hsa-mir-6814	1.00	1.00	0.05
hsa-miR-6814-3p	3.00	hsa-mir-6814	3.00	3.00	0.16
hsa-miR-6815-5p	1.00	hsa-mir-6815	1.00	1.00	0.05
hsa-miR-6815-3p	0.00	hsa-mir-6815	0.00	0	0
hsa-miR-6816-5p	0.00	hsa-mir-6816	0.00	0	0
hsa-miR-6816-3p	3.00	hsa-mir-6816	3.00	3.00	0.16
hsa-miR-6817-5p	0.00	hsa-mir-6817	0.00	0	0
hsa-miR-6817-3p	2.00	hsa-mir-6817	2.00	2.00	0.10
hsa-miR-6818-5p	7.00	hsa-mir-6818	7.00	7.00	0.36
hsa-miR-6818-3p	1.00	hsa-mir-6818	1.00	1.00	0.05
hsa-miR-6819-5p	2.00	hsa-mir-6819	2.00	2.00	0.10
hsa-miR-6819-3p	8.00	hsa-mir-6819	8.00	8.00	0.41
hsa-miR-6820-5p	26.00	hsa-mir-6820	26.00	26.00	1.34
hsa-miR-6820-3p	6.00	hsa-mir-6820	6.00	6.00	0.31
hsa-miR-6821-5p	0.00	hsa-mir-6821	0.00	0	0
hsa-miR-6821-3p	0.00	hsa-mir-6821	0.00	0	0
hsa-miR-6822-5p	2.00	hsa-mir-6822	2.00	2.00	0.10
hsa-miR-6822-3p	0.00	hsa-mir-6822	0.00	0	0
hsa-miR-6823-5p	5.00	hsa-mir-6823	5.00	5.00	0.26
hsa-miR-6823-3p	2.00	hsa-mir-6823	2.00	2.00	0.10
hsa-miR-6824-5p	6.00	hsa-mir-6824	6.00	6.00	0.31
